200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,5,5,6,6,6,6,6,6,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,18,34,34,34,34,34,64,64,64,64,64,64,121,121,121,121,121,149,149,149,149,149,199,199,199,199,199,199,200,200,200,200,200,200,200,200,200,200,200,201,201,201,201,201,200,200,200,200,200,200,200,200,200,200,200,199,199,199,199,199,200,200,200,200,200,200,200,200,200,200,200,201,201,201,201,201,200,200,200,200,200,200,201,201,201,201,201,201,201,201,201,201,201,200,200,200,200,200,200,200,200,200,200,201,201,201,201,201,201,200,200,200,200,200,200,200,200,200,200,200,201,201,201,201,201,201,201,201,201,201,201,200,200
0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
100,100,100,100,100,100,100,100,100,100,100,17943,17943,17943,17943,17943,17943,17943,17943,17943,17943,17943,18254,18254,18254,18254,18254,18254,18254,18254,18254,18254,18254,36904,36904,36904,36904,36904,36904,36904,36904,36904,36904,36904,67096,67096,67096,67096,67096,67096,67096,67096,67096,67096,67096,72588,72588,72588,72588,72588,72588,72588,72588,72588,72588,60025,60025,60025,60025,60025,60025,60025,60025,60025,60025,60025,51670,51670,51670,51670,51670,51670,51670,51670,51670,51670,51670,44799,44799,44799,44799,44799,44799,44799,44799,44799,44799,44799,40361,40361,40361,40361,40361,40361,40361,40361,40361,40361,40361,36234,36234,36234,36234,36234,36234,36234,36234,36234,36234,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,32729,29969,29969,29969,29969,29969,29969,29969,29969,29969,29969,29969,27467,27467,27467,27467,27467,27467,27467,27467,27467,27467,27467,25804,25804,25804,25804,25804
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,46,46,46,46,46,46,46,46,46,46,50,50,50,50,50,50,50,50,50,50,50,124,124,124,124,124,124,124,124,124,124,124,130,130,130,130,130,130,130,130,130,130,130,182,182,182,182,182,182,182,182,182,182,182,188,188,188,188,188,188,188,188,188,188,192,192,192,192,192,192,192,192,192,192,192,196,196,196,196,196,196,196,196,196,196,196,200,200,200,200,200,200,200,200,200,200,200,202,202,202,202,202
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,78,78,78,78,78,78,78,78,78,78,78,182,182,182,182,182,182,182,182,182,182,182,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
